year,sido_cd,spot_nm,bjd_cd,lat,lon,occrrnc_cnt,caslt_cnt,dth_cnt,se_cnt,sl_cnt,wnd_cnt
2020,41,경기도 과천시 주암동(민마루고개 인근),4129010600,37.45991361666667,127.03283462666671,25,41,0,8,32,1
2020,41,경기도 과천시 갈현동(갈현삼거리 인근),4129010300,37.41743667909091,126.98669687666667,9,18,0,7,8,3
2020,41,경기도 과천시 별양동(별양동451 인근),4129010900,37.42426308242424,126.99742763121213,8,10,0,4,6,0
2020,41,경기도 구리시 토평동(구리TG 인근),4131010700,37.58939011636364,127.15650506363636,27,40,0,4,32,4
2020,41,경기도 구리시 수택동(수택동사거리 인근),4131010500,37.597878217575754,127.14348189787879,26,38,0,5,29,4
2020,41,경기도 구리시 수택동(돌다리사거리 인근),4131010300,37.60100089666666,127.14119265727271,23,36,0,4,31,1
2020,41,경기도 남양주시 다산동(가운사거리 인근),4136010800,37.59473379727271,127.17331762303029,23,42,0,9,30,3
2020,41,경기도 남양주시 삼패동(삼패사거리 인근),4136010600,37.59324999242423,127.19842250787877,21,44,0,8,33,3
2020,41,경기도 남양주시 진접읍(연평교차로 인근),4136025300,37.70981273575757,127.18431632727273,21,31,0,3,22,6
2020,41,경기도 오산시 원동(한성예식장삼거리 인근),4137010300,37.14173064787878,127.0734830960606,33,54,1,11,33,9
2020,41,경기도 오산시 오산동(오산동61237 인근),4137010100,37.14939121212121,127.06446770363635,30,35,0,8,22,5
2020,41,경기도 오산시 은계동(운동장사거리 인근),4137010100,37.1558151469697,127.0728598136364,29,40,0,5,32,3
2020,41,경기도 시흥시 정왕동(이마트사거리 인근),4139013200,37.34628893393939,126.73574688121211,37,57,0,11,42,4
2020,41,경기도 시흥시 신천동(신천사거리 인근),4139010200,37.43982220969698,126.7869056878788,22,30,0,4,25,1
2020,41,경기도 시흥시 정왕동(정왕동1222 인근),4139013200,37.344836468787875,126.74791338848483,22,30,0,4,24,2
2020,41,경기도 군포시 금정동(산본역동부사거리 인근),4141010400,37.359133677272716,126.9343583772727,26,40,2,4,30,4
2020,41,경기도 군포시 금정동(산본역서부사거리 인근),4141010400,37.357518272727276,126.93142234363636,23,32,0,5,23,4
2020,41,경기도 군포시 금정동(금정역삼거리 인근),4141010500,37.372357460303036,126.9428812190909,19,25,0,5,14,6
2020,41,경기도 의왕시 오전동(모락로사거리 인근),4143010500,37.35862414848485,126.96552775181816,17,26,0,7,18,1
2020,41,경기도 의왕시 오전동(기업은행사거리 인근),4143010100,37.349523459696975,126.97320562666667,16,20,0,6,13,1
2020,41,경기도 의왕시 포일동(포일로사거리 인근),4143010900,37.39289899454545,126.98681783303029,14,20,0,3,15,2
2020,41,경기도 하남시 망월동(망월동1097 인근),4145010900,37.561951536060604,127.19336587090912,25,36,0,4,28,4
2020,41,경기도 하남시 망월동(하남종합운동장 인근),4145010900,37.56757233969697,127.19088469242419,24,37,0,7,26,4
2020,41,경기도 하남시 신장동(라이브벤치 인근),4145010600,37.53902991030302,127.21244498727276,22,31,0,2,29,0
2020,41,경기도 용인시 기흥구 신갈동(신갈오거리 인근),4146310100,37.27166939909091,127.10569203242426,33,45,0,8,31,6
2020,41,경기도 용인시 수지구 죽전동(풍덕천사거리 인근),4146510100,37.32462523333333,127.10228162787878,27,35,0,5,24,6
2020,41,경기도 용인시 수지구 풍덕천동(로얄스포츠센터사거리 인근),4146510100,37.323357459090914,127.09613480303027,26,33,0,7,23,3
2020,41,경기도 파주시 금촌동(금촌5공영주차장앞 인근),4148010100,37.75742902333333,126.77457102121213,18,21,0,4,15,2
2020,41,경기도 파주시 야당동(한빛지하차도 인근),4148010800,37.706919997272735,126.75929083242426,16,20,0,4,15,1
2020,41,경기도 파주시 문산읍(롯데리아 인근),4148025000,37.857616353939406,126.78501551787879,15,15,0,4,10,1
2020,41,경기도 이천시 중리동(터미널사거리 인근),4150010100,37.278230709999995,127.44683247090909,28,31,0,5,23,3
2020,41,경기도 이천시 창전동(창전사거리 인근),4150010100,37.28435824121212,127.44719231363638,19,28,0,4,23,1
2020,41,경기도 이천시 부발읍(이천사동중학교삼거리 인근),4150025300,37.24813373333335,127.49146996787881,18,25,0,7,17,1
2020,41,경기도 안성시 아양동(안성인삼농협중부지점 인근),4155011300,37.005107996363634,127.26821783242421,22,29,0,2,25,2
2020,41,경기도 안성시 대덕면(내리사거리 인근),4155035000,37.010397677878785,127.21956878242429,19,31,0,4,22,5
2020,41,경기도 안성시 석정동(중앙로 인근),4155011800,37.00839517969697,127.2649975936364,16,28,0,5,20,3
2020,41,경기도 김포시 고촌읍(신곡사거리 인근),4157025300,37.60044147333333,126.77211607030304,39,68,0,10,54,4
2020,41,경기도 김포시 사우동(김포대로841 인근),4157010600,37.6192732539394,126.72002648242426,20,33,1,9,23,0
2020,41,경기도 김포시 구래동(쥬씨구래동점 인근),4157010900,37.64426403272728,126.62571914848485,18,22,0,3,18,1
2020,41,경기도 화성시 병점동(IBK기업은행화성병점지점 인근),4159011700,37.21367015030303,127.04112044666665,32,45,0,4,27,14
2020,41,경기도 화성시 영천동(동탄지식산업센터 인근),4159013100,37.20930876454546,127.09881945545453,29,46,0,4,39,3
2020,41,경기도 화성시 석우동(하이마트 인근),4159012800,37.207087914545454,127.07494389606059,27,46,0,8,35,3
2020,41,경기도 광주시 경안동(탐앤탐스 인근),4161010100,37.40994984515151,127.25927773666668,41,66,0,8,55,3
2020,41,경기도 광주시 역동(시장입구교차로 인근),4161011200,37.40712702454546,127.26014753363638,35,62,0,9,50,3
2020,41,경기도 광주시 오포읍(그랜드빌리지앞 인근),4161025000,37.36039045030303,127.15038749242426,27,45,0,8,37,0
2020,41,경기도 양주시 덕계동(금용아파트1차앞 인근),4163011600,37.81859797606061,127.04609230787878,17,22,0,4,15,3
2020,41,경기도 양주시 덕계동(덕계공원사거리 인근),4163011600,37.82195115787878,127.04896745666666,16,24,0,3,20,1
2020,41,경기도 양주시 덕정동(순복음교회앞 인근),4163011000,37.84030002030304,127.06328844606058,15,22,0,1,17,4
2020,41,경기도 포천시 소흘읍(이가팔리입구교차로 인근),4165025000,37.827443180303035,127.14886081363638,18,23,2,4,16,1
2020,41,경기도 포천시 선단동(선단교 인근),4165010400,37.85498082515152,127.16723420848481,14,26,0,0,25,1
2020,41,경기도 포천시 소흘읍(부인터사거리 인근),4165025000,37.8054472730303,127.1314935630303,13,20,0,5,14,1
2020,41,경기도 여주시 가남읍(전천교 인근),4167025000,37.20274099181818,127.54725890666666,10,19,0,2,17,0
2020,41,경기도 여주시 월송동(월송교차로 인근),4167010900,37.286779657878796,127.61963485121214,9,19,0,4,12,3
2020,41,경기도 여주시 홍문동(버스터미널사거리 인근),4167010200,37.28893602454546,127.6352253136364,9,14,0,4,10,0
2020,41,경기도 연천군 전곡읍(구석기사거리 인근),4180025300,38.02309045848486,127.06736942242424,7,12,0,1,11,0
2020,41,경기도 연천군 전곡읍(전곡교 인근),4180025300,38.02844394909092,127.06561419848488,7,11,0,0,11,0
2020,41,경기도 연천군 전곡읍(전곡중고등학교앞교차로 인근),4180025300,38.03015198545455,127.0709124660606,5,7,0,2,4,1
2020,41,경기도 가평군 청평면(경춘로791 인근),4182032500,37.73576830333333,127.41504962666667,10,14,0,0,14,0
2020,41,경기도 가평군 청평면(대성교차로 인근),4182032500,37.69810019515152,127.38445893666663,7,11,1,1,9,0
2020,41,경기도 가평군 청평면(청평면하천리4985 인근),4182032500,37.747284183333335,127.42798129121213,7,15,0,0,14,1
2020,41,경기도 양평군 양서면(북한강로51 인근),4183033000,37.544068243939385,127.3201349078788,14,18,0,3,15,0
2020,41,경기도 양평군 양평읍(양근삼거리 인근),4183025000,37.487957804545445,127.49198659606058,11,11,0,3,8,0
2020,41,경기도 양평군 양평읍(국민건강보험공단양평지사 인근),4183025000,37.49080029848485,127.49774873424245,11,12,0,2,8,2
2020,42,강원도 춘천시 효자동(효자동714 인근),4211011200,37.86851585454545,127.73044585909089,17,25,0,4,20,1
2020,42,강원도 춘천시 운교동(운교사거리 인근),4211011000,37.876257305151526,127.73147993848485,12,18,1,4,11,2
2020,42,강원도 춘천시 우두동(춘천사우동우체국 인근),4211011800,37.90020408606061,127.72860403242422,12,20,0,2,16,2
2020,42,강원도 원주시 단계동(방일해장국 인근),4213011000,37.347743636969696,127.93314114727274,40,64,0,7,55,2
2020,42,강원도 원주시 무실동(제원로2길49 인근),4213011500,37.335671022727276,127.92989559606063,34,50,0,12,38,0
2020,42,강원도 원주시 단구동(휴먼빌리지 인근),4213010500,37.33206221151514,127.94640896363636,30,45,0,8,37,0
2020,42,강원도 강릉시 옥천동(옥천오거리 인근),4215010900,37.756427646969684,128.89886459363638,12,17,0,2,15,0
2020,42,강원도 강릉시 유천동(솔올교차로 인근),4215013100,37.765377047575754,128.87348717606062,10,16,0,2,14,0
2020,42,강원도 강릉시 교동(터미널오거리 인근),4215011000,37.75473968090908,128.8818510960606,9,14,0,3,10,1
2020,42,강원도 동해시 효가동(효가사거리 인근),4217010600,37.49251317909091,129.1106557824243,10,13,1,1,11,0
2020,42,강원도 동해시 발한동(묵호역사거리 인근),4217011100,37.54727817787879,129.10722193848488,6,8,0,2,6,0
2020,42,강원도 동해시 천곡동(천곡사거리 인근),4217010100,37.52543099272728,129.1043739378788,6,12,0,1,11,0
2020,42,강원도 태백시 황지동(황지119안전센터 인근),4219010100,37.159332115757586,128.9899082512121,12,19,0,3,16,0
2020,42,강원도 태백시 황지동(황지교사거리 인근),4219010100,37.1733530339394,128.99385601121207,7,9,0,2,7,0
2020,42,강원도 태백시 황지동(청소년교 인근),4219010100,37.14844752242425,128.99193628242423,4,7,0,0,7,0
2020,42,강원도 속초시 교동(만천사거리 인근),4221010600,38.19735553636364,128.57618880121214,17,23,0,7,16,0
2020,42,강원도 속초시 동명동(수복탑사거리 인근),4221010200,38.21064487181818,128.5935752124243,13,19,0,0,19,0
2020,42,강원도 속초시 조양동(청초교삼거리 인근),4221010800,38.19258580727273,128.57858251848484,11,21,0,3,18,0
2020,42,강원도 삼척시 정상동(직행버스터미널입구 인근),4223012500,37.43943789757576,129.1685912212121,18,26,0,2,23,1
2020,42,강원도 삼척시 남양동(읍중동9 인근),4223012000,37.44103633545455,129.16372581363635,7,10,1,1,8,0
2020,42,강원도 삼척시 근덕면(교가교 인근),4223031000,37.38140711636363,129.22550728242425,7,8,0,2,5,1
2020,42,강원도 홍천군 홍천읍(송학정로입구 인근),4272025000,37.67903772121212,127.85883457787878,6,8,0,2,5,1
2020,42,강원도 홍천군 화촌면(성산교차로 인근),4272031000,37.76339386575758,127.95481570727277,5,17,0,3,14,0
2020,42,강원도 홍천군 홍천읍(홍천TG 인근),4272025000,37.67564689666666,127.85516725121215,4,6,0,2,4,0
2020,42,강원도 횡성군 횡성읍(횡성지구대 인근),4273025000,37.48752910818182,127.98524618787879,11,15,0,6,8,1
2020,42,강원도 횡성군 횡성읍(횡성읍하우체국 인근),4273025000,37.49101249272727,127.98651165787881,8,13,0,4,5,4
2020,42,강원도 횡성군 둔내면(둔내시외버스터미널 인근),4273033000,37.51401657969697,128.2126220812121,6,8,0,0,8,0
2020,42,강원도 영월군 영월읍(세무서앞사거리 인근),4275025000,37.180909459090906,128.46346056242427,10,15,0,3,11,1
2020,42,강원도 영월군 영월읍(정양리산3013 인근),4275025000,37.17869550363636,128.4773295760606,5,7,1,5,1,0
2020,42,강원도 영월군 영월읍(영흥사거리 인근),4275025000,37.18143442727272,128.46986531484848,3,4,0,1,3,0
2020,42,강원도 평창군 대관령면(횡계1교 인근),4276038000,37.67866864696969,128.70034847121212,4,6,0,1,5,0
2020,42,강원도 평창군 평창읍(하리428 인근),4276025000,37.36720397333333,128.3955266212121,3,3,0,2,1,0
2020,42,강원도 평창군 봉평면(봉평교차로 인근),4276034000,37.62028100666668,128.3751802060606,3,5,0,0,5,0
2020,42,강원도 정선군 정선읍(정선제2교사거리 인근),4277025000,37.38153577242424,128.66659837666666,4,6,1,0,5,0
2020,42,강원도 정선군 임계면(송계교 인근),4277035000,37.49462139787878,128.84967500121215,4,5,0,3,2,0
2020,42,강원도 철원군 동송읍(이평삼거리 인근),4278025900,38.20739227606062,127.2186626478788,11,12,0,1,10,1
2020,42,강원도 철원군 서면(신옥토공인중개사부근 인근),4278031000,38.16377314090909,127.41095030303029,3,4,0,1,3,0
2020,42,강원도 철원군 갈말읍(군탄사거리 인근),4278025600,38.15807437878788,127.31019153242426,3,4,0,0,4,0
2020,42,강원도 화천군 화천읍(상리377 인근),4279025000,38.10908174212121,127.68810140666665,4,12,1,2,9,0
2020,42,강원도 화천군 화천읍(배머리교 인근),4279025000,38.110842745151515,127.70843907181819,3,8,0,2,5,1
2020,42,강원도 화천군 화천읍(화천대교오거리 인근),4279025000,38.10234095515152,127.70856279727272,3,5,0,2,3,0
2020,42,강원도 양구군 양구읍(비봉초등학교앞 인근),4280025000,38.11014421181819,127.98729917606063,3,31,0,1,30,0
2020,42,강원도 인제군 북면(원통교차로 인근),4281032000,38.12185311181819,128.20810749909091,6,11,0,8,2,1
2020,42,강원도 고성군 간성읍(간성교차로 인근),4282025000,38.37973037848484,128.47429792727272,7,9,0,2,5,2
2020,42,강원도 고성군 토성면(봉포삼거리 인근),4282033000,38.24806550454546,128.5674086342424,4,6,0,4,2,0
2020,42,강원도 고성군 토성면(천진교남측 인근),4282033000,38.26087700727273,128.55582743363635,4,8,0,0,7,1
2020,42,강원도 양양군 양양읍(구교교차로 인근),4283025000,38.07845636393939,128.6160553360606,7,12,0,5,7,0
2020,42,강원도 양양군 양양읍(남문리35 인근),4283025000,38.07635549515152,128.62414493363633,7,12,0,4,7,1
2020,42,강원도 양양군 강현면(강현농협앞 인근),4283035000,38.154236223333335,128.60800421363638,6,13,0,1,12,0
2020,43,충청북도 청주시 서원구 사창동(사창사거리 인근),4311210200,36.63490721363638,127.4602052136364,50,67,0,14,52,1
2020,43,충청북도 청주시 흥덕구 강서동(강서동553 인근),4311311700,36.62469928121212,127.43044638606062,32,47,0,6,40,1
2020,43,충청북도 청주시 청원구 내덕동(제2운천교 인근),4311410200,36.65719766454544,127.47482900242426,26,38,0,6,32,0
2020,43,충청북도 충주시 연수동(충주제일감리교회 인근),4313011800,36.983325058484844,127.93404730848485,20,28,0,3,25,0
2020,43,충청북도 충주시 문화동(충주고용복지플러스센터 인근),4313012700,36.9737285839394,127.92383515787878,19,31,1,5,22,3
2020,43,충청북도 충주시 금릉동(임광사거리 인근),4313011800,36.98723199,127.92838268848482,19,26,0,5,21,0
2020,43,충청북도 제천시 명동(제천단양축산농협중부지점 인근),4315010600,37.13585630515152,128.21145115787883,20,31,1,6,22,2
2020,43,충청북도 제천시 영천동(남당사거리 인근),4315011000,37.130599116363626,128.20466600181817,19,28,0,4,24,0
2020,43,충청북도 제천시 신백동(동현교차로 인근),4315010300,37.13311549272728,128.22237693787883,12,22,0,7,13,2
2020,43,충청북도 보은군 보은읍(동다리사거리 인근),4372025000,36.48516871030303,127.72175050242426,6,9,0,3,6,0
2020,43,충청북도 보은군 보은읍(보은교차로 인근),4372025000,36.49170706454546,127.73026880121213,4,8,0,1,5,2
2020,43,충청북도 옥천군 옥천읍(가회지하차도교차로 인근),4373025000,36.30171214969698,127.5646397012121,6,10,1,1,8,0
2020,43,충청북도 옥천군 옥천읍(롯데리아옥천점 인근),4373025000,36.30120289939393,127.56899760787881,6,7,0,2,5,0
2020,43,충청북도 옥천군 옥천읍(옥천우체국 인근),4373025000,36.29862412787879,127.56672060303032,5,5,1,1,3,0
2020,43,충청북도 영동군 영동읍(중앙사거리 인근),4374025000,36.17536755333333,127.77780250121214,10,12,0,4,8,0
2020,43,충청북도 영동군 영동읍(부용사거리 인근),4374025000,36.17370424030303,127.77393378242428,8,12,0,2,10,0
2020,43,충청북도 영동군 황간면(남성리697 인근),4374032000,36.22861690818182,127.90909054727273,3,3,0,2,1,0
2020,43,충청북도 증평군 증평읍(증평사거리 인근),4374525000,36.78522642787879,127.58271712606063,11,11,0,5,5,1
2020,43,충청북도 증평군 증평읍(초중사거리 인근),4374525000,36.78344789666666,127.57313459606063,8,12,1,6,5,0
2020,43,충청북도 증평군 증평읍(윗장뜰사거리 인근),4374525000,36.78817480272727,127.58686575121214,6,16,0,2,12,2
2020,43,충청북도 진천군 진천읍(안골삼거리 인근),4375025000,36.87117898939395,127.46870609363633,11,20,0,2,18,0
2020,43,충청북도 진천군 광혜원면(광혜원리2782 인근),4375037000,36.98984184181818,127.44489446242427,9,10,0,1,8,1
2020,43,충청북도 진천군 덕산면(용몽리5807 인근),4375031000,36.9100335051515,127.50767172606061,8,13,0,1,10,2
2020,43,충청북도 괴산군 괴산읍(시계탑사거리 인근),4376025000,36.80923067787878,127.79462309727272,11,12,0,5,7,0
2020,43,충청북도 괴산군 괴산읍(금산삼거리 인근),4376025000,36.8048107460606,127.79211324121212,5,8,0,0,8,0
2020,43,충청북도 괴산군 괴산읍(대사삼거리 인근),4376025000,36.797590208484856,127.78361831363635,4,6,0,2,4,0
2020,43,충청북도 음성군 맹동면(위너스타워 인근),4377033000,36.90862115969696,127.54227455121212,11,11,0,1,10,0
2020,43,충청북도 음성군 대소면(오산삼거리 인근),4377034000,36.96607899272728,127.49009050121212,10,11,0,5,6,0
2020,43,충청북도 음성군 음성읍(읍내리3032 인근),4377025000,36.93763878212121,127.69140663363633,10,16,0,4,12,0
2020,43,충청북도 단양군 단양읍(NH농협은행단양군지부 인근),4380025000,36.9848064890909,128.36932659606057,6,9,0,2,7,0
2020,43,충청북도 단양군 단양읍(CU단양중앙점 인근),4380025000,36.98120717848485,128.3687924390909,6,9,0,1,8,0
2020,43,충청북도 단양군 단양읍(중앙자율방범대 인근),4380025000,36.97758764787879,128.3556220330303,5,6,0,2,3,1
2020,44,충청남도 천안시 서북구 두정동(셜록홈즈천안두정점 인근),4413310400,36.8325407139394,127.1340604190909,43,58,0,6,48,4
2020,44,충청남도 천안시 서북구 쌍용동(일봉산사거리 인근),4413310700,36.797963413333335,127.1305591278788,39,51,0,3,42,6
2020,44,충청남도 천안시 동남구 신부동(천안고속버스터미널 인근),4413111800,36.818772876969696,127.15383092727274,37,56,0,9,44,3
2020,44,충청남도 공주시 산성동(산성동195 인근),4415010500,36.458590952424245,127.1249297660606,18,25,1,8,14,2
2020,44,충청남도 공주시 신관동(신관초교차로 인근),4415012000,36.47423737909091,127.13764054787879,11,16,0,2,13,1
2020,44,충청남도 공주시 신관동(신관동645 인근),4415012000,36.472579877575754,127.13419534666666,10,11,0,4,6,1
2020,44,충청남도 보령시 궁촌동(세븐일레븐보령메디컬점 인근),4418010500,36.34535495787878,126.5992740960606,15,18,0,7,11,0
2020,44,충청남도 보령시 대천동(명문당사거리 인근),4418010100,36.35025205242424,126.59687131363634,14,18,0,6,12,0
2020,44,충청남도 보령시 대천동(대천동61435 인근),4418010100,36.35190896909091,126.59179858606058,11,11,0,5,5,1
2020,44,충청남도 아산시 온천동(온천동239 인근),4420010100,36.7812365378788,127.00034204848485,22,25,0,8,15,2
2020,44,충청남도 아산시 온천동(역전삼거리 인근),4420010100,36.78126946030302,127.00450440848486,20,27,0,9,16,2
2020,44,충청남도 아산시 배방읍(이마트앞교차로서측 인근),4420025300,36.79716494545453,127.10638925242421,17,26,0,6,20,0
2020,44,충청남도 서산시 석림동(현대카드앞교차로 인근),4421010700,36.777021300303026,126.46162726909091,16,26,0,6,19,1
2020,44,충청남도 서산시 동문동(제일의원앞교차로 인근),4421010100,36.78217523030304,126.45109216121215,15,19,1,4,14,0
2020,44,충청남도 서산시 읍내동(호수공원사거리 인근),4421010100,36.77721644484848,126.45079559909094,15,26,0,8,15,3
2020,44,충청남도 논산시 취암동(논산오거리 인근),4423010500,36.20256391515153,127.08672188909094,11,11,0,7,4,0
2020,44,충청남도 논산시 반월동(반월동191 인근),4423010200,36.204741587878786,127.08475044909095,10,10,1,5,3,1
2020,44,충청남도 논산시 대교동(중앙로504 인근),4423010300,36.2091185339394,127.08126805363636,6,9,0,4,5,0
2020,44,충청남도 계룡시 엄사면(양정닭집 인근),4425031500,36.28219061484849,127.24230587666666,4,5,0,1,4,0
2020,44,충청남도 당진시 읍내리(당진중앙도서관앞 인근),4427010100,36.900371805151515,126.6326398760606,20,31,0,5,24,2
2020,44,충청남도 당진시 신평면(당진농공단지사거리 인근),4427010500,36.902312054545455,126.68431481363636,17,37,0,2,34,1
2020,44,충청남도 당진시 읍내리(읍내동45120 인근),4427010100,36.8983261621212,126.62810639363634,11,17,0,2,15,0
2020,44,충청남도 금산군 금산읍(읍사무소사거리 인근),4471025000,36.10716627181819,127.48974837606059,4,4,0,1,3,0
2020,44,충청남도 금산군 금산읍(중도리28714 인근),4471025000,36.1023980369697,127.49347433787881,3,3,0,2,1,0
2020,44,충청남도 금산군 금산읍(중도교 인근),4471025000,36.10277211545455,127.4988625842424,3,5,0,1,4,0
2020,44,충청남도 부여군 부여읍(부여초등학교앞교차로 인근),4476025000,36.283688876666666,126.92295649181817,6,10,0,3,7,0
2020,44,충청남도 부여군 부여읍(가탑교차로 인근),4476025000,36.27410754909091,126.93639946666667,5,11,0,8,3,0
2020,44,충청남도 부여군 홍산면(홍산파출소 인근),4476036000,36.2155851769697,126.76005106242422,4,4,0,1,3,0
2020,44,충청남도 서천군 서천읍(군사리85710 인근),4477025300,36.07538930909091,126.68744115121213,15,17,0,4,12,1
2020,44,충청남도 서천군 서천읍(오석사거리 인근),4477025300,36.08892222636363,126.68271739121211,5,10,0,1,9,0
2020,44,충청남도 서천군 장항읍(삼거리슈퍼 인근),4477025000,36.007217677878785,126.70787865787878,4,7,0,1,6,0
2020,44,충청남도 청양군 청양읍(벽천삼거리 인근),4479025000,36.44001961969696,126.7953232812121,4,8,0,1,7,0
2020,44,충청남도 청양군 청양읍(벽천교차로 인근),4479025000,36.44284779333333,126.79518625181821,3,6,1,4,1,0
2020,44,충청남도 청양군 정산면(암자보살림 인근),4479033000,36.3985085539394,126.9413058460606,3,4,0,2,2,0
2020,44,충청남도 홍성군 홍성읍(대교리3923 인근),4480025000,36.60129753848484,126.67115192606062,9,10,1,2,7,0
2020,44,충청남도 홍성군 홍북읍(두레마을사거리 인근),4480025600,36.656527223939406,126.68198159121212,9,11,0,6,5,0
2020,44,충청남도 홍성군 홍성읍(옥암리1039 인근),4480025000,36.594481556666665,126.65424099909092,7,7,0,2,5,0
2020,44,충청남도 예산군 오가면(면허시험장사거리 인근),4481040000,36.6752873351515,126.78634188909089,7,14,0,4,10,0
2020,44,충청남도 예산군 덕산면(읍내사거리 인근),4481036000,36.70406517848484,126.66805699969697,7,11,0,3,8,0
2020,44,충청남도 예산군 응봉면(응봉사거리 인근),4481035000,36.65865323575757,126.76661205242426,5,10,0,0,10,0
2020,44,충청남도 태안군 태안읍(동문리842 인근),4482525000,36.75347390333334,126.29809395848486,7,7,0,6,1,0
2020,44,충청남도 태안군 태안읍(성심사거리 인근),4482525000,36.75108022515151,126.30295471121214,7,11,0,4,7,0
2020,44,충청남도 태안군 태안읍(한국농어촌공사태안지소 인근),4482525000,36.75687636454547,126.29136309424244,6,8,0,1,7,0
2020,45,전라북도 전주시 완산구 효자동3가(효자동3가1569 인근),4511114200,35.81696429272728,127.10968201909087,22,32,0,2,30,0
2020,45,전라북도 전주시 완산구 효자동3가(이동교사거리 인근),4511114200,35.81366270848485,127.11267971848484,21,31,0,2,28,1
2020,45,전라북도 전주시 덕진구 진북동(국회의원정동영지역사무소 인근),4511310200,35.83013383454544,127.14177468787878,19,31,1,4,26,0
2020,45,전라북도 군산시 나운동(나운사거리 인근),4513014400,35.96299726151514,126.69250565666671,26,41,0,5,34,2
2020,45,전라북도 군산시 경암동(팔마고가교 인근),4513012700,35.97936092787878,126.72029421909089,20,22,0,4,18,0
2020,45,전라북도 군산시 수송동(남북로사거리 인근),4513014100,35.959466457272725,126.7156862190909,18,33,0,5,28,0
2020,45,전라북도 익산시 어양동(YMCA 인근),4514012300,35.95931887636363,126.98090235242422,25,32,0,6,25,1
2020,45,전라북도 익산시 영등동(영등동872 인근),4514012200,35.95922592787879,126.97679554606061,20,29,0,5,24,0
2020,45,전라북도 익산시 영등동(우남샘물타운사거리 인근),4514012200,35.95838049030303,126.9716764890909,16,26,0,6,20,0
2020,45,전라북도 정읍시 수성동(정읍제일고등학교 인근),4518010100,35.57048622545456,126.8526517260606,10,17,2,2,13,0
2020,45,전라북도 정읍시 시기동(초산교사거리 인근),4518010400,35.559821959090904,126.85664462727271,7,11,0,3,8,0
2020,45,전라북도 정읍시 상동(상동31286 인근),4518010300,35.56090147515151,126.8683032578788,7,13,0,2,11,0
2020,45,전라북도 남원시 천거동(추어탕삼거리 인근),4519010500,35.40074357787879,127.3771781918182,8,12,0,4,8,0
2020,45,전라북도 남원시 왕정동(왕성슈퍼마켓 인근),4519010800,35.406570433939386,127.37522453666665,7,10,0,2,8,0
2020,45,전라북도 남원시 노암동(노암사거리 인근),4519012100,35.39690070727272,127.37996688242424,6,6,0,2,4,0
2020,45,전라북도 김제시 서암동(시청사거리 인근),4521010100,35.80540452121212,126.88334831242423,15,26,0,2,24,0
2020,45,전라북도 김제시 요촌동(터미널사거리 인근),4521010100,35.80252633393939,126.89250131363637,12,20,1,5,14,0
2020,45,전라북도 김제시 검산동(체육공원사거리 인근),4521010400,35.80922233636363,126.89737224787879,10,13,1,3,9,0
2020,45,전라북도 완주군 용진읍(용진읍행정복지센터 인근),4571025600,35.8808866169697,127.15587237363636,7,9,0,3,6,0
2020,45,전라북도 완주군 봉동읍(원형교차로 인근),4571025300,35.939257051515156,127.16812128363637,6,8,1,1,6,0
2020,45,전라북도 완주군 삼례읍(삼례사거리 인근),4571025000,35.910533084545456,127.0726385336364,6,9,0,1,8,0
2020,45,전라북도 진안군 진안읍(진안사거리 인근),4572025000,35.79226223848485,127.42658597121215,5,7,0,4,3,0
2020,45,전라북도 진안군 부귀면(세동1교북측 인근),4572038000,35.793083614545445,127.34717559363636,3,5,1,2,2,0
2020,45,전라북도 진안군 진안읍(진안우체국앞 인근),4572025000,35.792135579696975,127.43019143303032,3,3,0,2,0,1
2020,45,전라북도 무주군 무주읍(오산삼거리 인근),4573025000,36.01069455333334,127.67563828242425,8,18,0,4,14,0
2020,45,전라북도 무주군 설천면(리조트삼거리 인근),4573032000,35.910765553333334,127.75953906363638,5,5,0,2,3,0
2020,45,전라북도 무주군 안성면(안성사거리 인근),4573034000,35.86633039666666,127.65433206363639,4,5,1,1,3,0
2020,45,전라북도 장수군 장수읍(노하리618 인근),4574025000,35.650169337878786,127.51419965606058,3,5,0,2,3,0
2020,45,전라북도 장수군 장계면(장계교 인근),4574033500,35.73059020848485,127.5832718460606,3,4,0,2,2,0
2020,45,전라북도 장수군 장수읍(장수공용버스터미널 인근),4574025000,35.64768405333334,127.51854678242422,3,3,0,1,2,0
2020,45,전라북도 임실군 관촌면(오수관촌농협 인근),4575038000,35.674632177272734,127.27003350242425,6,8,0,1,7,0
2020,45,전라북도 임실군 관촌면(예원대사거리 인근),4575038000,35.64973284060606,127.28357384606065,5,12,0,0,12,0
2020,45,전라북도 임실군 임실읍(본가안흥찐빵 인근),4575025000,35.63684214636363,127.28201518787876,4,12,0,6,5,1
2020,45,전라북도 순창군 순창읍(터미널사거리 인근),4577025000,35.37675581393939,127.13975808181817,8,9,0,6,2,1
2020,45,전라북도 순창군 순창읍(남계리6463 인근),4577025000,35.371996562727276,127.14085937242426,4,4,0,0,3,1
2020,45,전라북도 순창군 순창읍(순창양문교회 인근),4577025000,35.378944083939395,127.14135509363636,3,4,0,0,4,0
2020,45,전라북도 고창군 고창읍(고창읍내휴먼시아아파트 인근),4579025000,35.43834593575759,126.69264220121212,5,10,0,3,7,0
